,antecedent,consequent,confidence,lift
43,['22437'],['21094'],0.5714285714285714,12.422360248447205
44,['22375'],['22725'],0.5555555555555556,16.33986928104575
45,['22382'],['22629'],0.3181818181818182,3.2467532467532467
46,['23206'],['23199'],0.3157894736842105,9.868421052631579
47,['21121'],['POST'],0.42857142857142855,1.0555946516537649
48,['20712'],['85099B'],0.4375,7.8125
49,['23209'],['22630'],0.3125,3.0637254901960786
50,['23291'],['22326'],0.4166666666666667,3.063725490196078
51,['21242'],['21238'],0.38461538461538464,17.482517482517483
52,['23289'],['23292'],0.7777777777777778,29.914529914529915
53,['22634'],['POST'],0.3157894736842105,0.7778065854290899
54,['22045'],['22629'],0.3076923076923077,3.1397174254317113
55,['22326'],['22629'],0.38235294117647056,3.9015606242496994
56,['23170'],['POST'],0.3076923076923077,0.757862826828344
57,['22625'],['22627'],0.5,17.857142857142858
58,['23307'],['23243'],0.4,10.0
59,['23206'],['23256'],0.3157894736842105,5.847953216374269
60,['23174'],['23173'],0.5833333333333334,24.305555555555557
61,['22625'],['21915'],0.3125,8.223684210526317
62,['22328'],['POST'],0.7714285714285715,1.900070372976777
63,['22059'],['37448'],0.5714285714285714,35.71428571428571
64,['22384'],['22380'],0.3333333333333333,41.666666666666664
65,['21249'],['22139'],0.36363636363636365,9.090909090909092
66,['23174'],['22138'],0.4166666666666667,6.944444444444445
67,['22631'],['22629'],0.6666666666666666,6.802721088435374
68,['23480'],['POST'],0.75,1.8472906403940885
69,['23170'],['23298'],0.3076923076923077,6.993006993006994
70,['21987'],['21988'],0.8181818181818182,45.45454545454546
71,['22374'],['22630'],0.3333333333333333,3.2679738562091503
72,['21987'],['POST'],0.7272727272727273,1.7913121361397222
73,['21243'],['21238'],0.5,22.72727272727273
74,['22626'],['22627'],0.6153846153846154,21.978021978021978
75,['22375'],['84558A'],0.5555555555555556,46.2962962962963
76,['21756'],['21755'],1.0,100.0
77,['22540'],['22551'],0.5454545454545454,6.493506493506493
78,['23237'],['23241'],0.4444444444444444,15.873015873015872
79,['23199'],['POST'],0.4375,1.0775862068965516
80,['23173'],['23171'],0.3333333333333333,23.809523809523807
81,['23084'],['22326'],0.3,2.205882352941176
82,['21672'],['21668'],0.7142857142857143,59.523809523809526
83,['22624'],['22627'],0.43478260869565216,15.527950310559005
84,['21242'],['POST'],0.5384615384615384,1.326259946949602
85,['23289'],['22629'],0.5555555555555556,5.668934240362812
86,['21242'],['20677'],0.5384615384615384,17.94871794871795
87,['22090'],['21080'],0.3333333333333333,5.952380952380952
88,['21086'],['21080'],0.5416666666666666,9.672619047619047
89,['21242'],['21243'],0.46153846153846156,23.076923076923077
90,['22910'],['22086'],0.8,80.0
91,['22329'],['22629'],0.3333333333333333,3.401360544217687
92,['22417'],['POST'],0.391304347826087,0.9638038123795245
93,['22531'],['22547'],0.6666666666666666,47.61904761904761
94,['22191'],['22727'],0.7142857142857143,10.204081632653061
95,['23206'],['23208'],0.3157894736842105,14.354066985645932
96,['23237'],['85099B'],0.4444444444444444,7.936507936507936
97,['22197'],['21874'],0.4,40.0
98,['23281'],['POST'],1.0,2.463054187192118
99,['22139'],['22138'],0.4,6.666666666666667
100,['21982'],['21981'],0.875,36.458333333333336
101,['23237'],['23244'],0.6666666666666666,30.303030303030305
102,['23170'],['23171'],0.38461538461538464,27.472527472527474
103,['23053'],['23052'],1.0,62.5
104,['22061'],['22423'],1.0,7.692307692307692
105,['23291'],['23256'],0.4166666666666667,7.71604938271605
106,['22634'],['22617'],0.3157894736842105,8.310249307479225
107,['21216'],['21217'],0.4166666666666667,14.880952380952381
108,['21976'],['21212'],0.47058823529411764,7.352941176470588
109,['21122'],['21124'],0.7,43.74999999999999
110,['22192'],['22193'],0.6,27.272727272727273
111,['22540'],['22629'],0.45454545454545453,4.638218923933209
112,['22729'],['22726'],0.6666666666666666,10.416666666666666
113,['21394'],['21395'],0.625,62.5
114,['21976'],['84991'],0.35294117647058826,11.029411764705882
115,['22636'],['22554'],0.3076923076923077,4.395604395604395
116,['23285'],['23287'],0.6666666666666666,47.61904761904761
117,['23209'],['POST'],0.375,0.9236453201970443
118,['22544'],['22540'],0.5263157894736842,23.923444976076556
119,['22722'],['22720'],0.5714285714285714,7.722007722007722
120,['21967'],['21981'],0.6666666666666666,27.777777777777775
121,['20981'],['22554'],0.8,11.428571428571429
122,['23292'],['23291'],0.6923076923076923,28.846153846153843
123,['22090'],['POST'],0.3888888888888889,0.9578544061302682
124,['23170'],['23172'],0.3076923076923077,25.641025641025642
125,['22386'],['85099B'],0.8333333333333334,14.880952380952381
126,['22271'],['22274'],0.7142857142857143,51.02040816326531
127,['22114'],['22112'],0.6666666666666666,55.55555555555555
128,['21156'],['22629'],0.4166666666666667,4.2517006802721085
129,['22625'],['22193'],0.3125,14.204545454545455
130,['21094'],['POST'],0.4782608695652174,1.177982437352752
131,['23190'],['23240'],0.8,13.793103448275863
132,['23319'],['POST'],0.5714285714285714,1.407459535538353
133,['22626'],['22847'],0.46153846153846156,16.483516483516485
134,['22382'],['22630'],0.3181818181818182,3.1194295900178255
135,['21918'],['20979'],0.36363636363636365,16.528925619834713
136,['22617'],['22138'],0.5789473684210527,9.649122807017545
137,['23172'],['23171'],0.8333333333333334,59.523809523809526
138,['23198'],['22423'],0.3333333333333333,2.564102564102564
139,['21240'],['21080'],0.4,7.142857142857143
140,['23204'],['22326'],0.5,3.676470588235294
141,['23199'],['22328'],0.375,5.357142857142857
142,['23174'],['23165'],0.3333333333333333,16.666666666666664
143,['22382'],['22328'],0.3181818181818182,4.545454545454545
144,['22382'],['22326'],0.45454545454545453,3.3422459893048124
145,['20675'],['21239'],0.46153846153846156,28.846153846153847
146,['23008'],['POST'],0.4117647058823529,1.0141987829614603
147,['22951'],['84991'],0.3076923076923077,9.615384615384615
148,['22192'],['22726'],0.4,6.25
149,['22489'],['22544'],0.5,13.157894736842106
150,['23240'],['23241'],0.3103448275862069,11.083743842364532
151,['22195'],['22196'],0.6,37.5
152,['21216'],['22627'],0.3333333333333333,11.904761904761903
153,['22192'],['POST'],0.3333333333333333,0.8210180623973726
154,['22699'],['23175'],0.3181818181818182,14.462809917355372
155,['20676'],['POST'],0.5263157894736842,1.2963443090484832
156,['22556'],['22326'],0.39285714285714285,2.888655462184874
157,['21561'],['22326'],0.7777777777777778,5.718954248366013
158,['23345'],['22726'],0.5,7.8125
159,['21561'],['POST'],0.6666666666666666,1.6420361247947453
160,['22556'],['22630'],0.39285714285714285,3.8515406162464987
161,['23084'],['22629'],0.3,3.061224489795918
162,['21914'],['POST'],0.5,1.231527093596059
163,['22197'],['22667'],0.4,22.222222222222225
164,['23236'],['23245'],0.3333333333333333,4.273504273504273
165,['21843'],['POST'],0.38095238095238093,0.9383063570255687
166,['22328'],['22629'],0.37142857142857144,3.7900874635568513
167,['23289'],['22326'],0.5555555555555556,4.084967320261438
168,['22303'],['22302'],0.45454545454545453,45.45454545454545
169,['84978'],['22720'],0.4444444444444444,6.006006006006006
170,['21121'],['21212'],0.6428571428571429,10.044642857142858
171,['22740'],['POST'],1.0,2.463054187192118
172,['22625'],['22847'],0.375,13.392857142857142
173,['22273'],['22749'],0.5,35.714285714285715
174,['20726'],['POST'],0.5769230769230769,1.420992800303145
175,['23291'],['23203'],0.3333333333333333,9.80392156862745
176,['23177'],['23194'],0.5,50.0
177,['22712'],['POST'],0.6666666666666666,1.6420361247947453
178,['22192'],['22727'],0.4666666666666667,6.666666666666666
179,['21242'],['21240'],0.3076923076923077,15.384615384615385
180,['21156'],['22551'],0.3333333333333333,3.968253968253968
181,['22728'],['22729'],0.39285714285714285,13.095238095238095
182,['22556'],['22555'],0.5714285714285714,9.852216748768472
183,['23010'],['22554'],0.5,7.142857142857142
184,['23292'],['23290'],0.6923076923076923,31.46853146853147
185,['22620'],['POST'],0.3333333333333333,0.8210180623973726
186,['22730'],['22727'],0.7857142857142857,11.224489795918366
187,['21238'],['21239'],0.45454545454545453,28.409090909090907
188,['23229'],['22635'],0.3333333333333333,11.904761904761903
189,['22556'],['22554'],0.5714285714285714,8.163265306122447
190,['20713'],['21931'],0.4444444444444444,20.2020202020202
191,['84992'],['84991'],0.6666666666666666,20.833333333333332
192,['21086'],['21094'],0.8333333333333334,18.115942028985508
193,['23310'],['POST'],1.0,2.463054187192118
194,['84380'],['POST'],0.6,1.4778325123152707
195,['22730'],['22467'],0.35714285714285715,7.763975155279503
196,['22634'],['22635'],0.42105263157894735,15.037593984962404
197,['22544'],['POST'],0.42105263157894735,1.0370754472387864
198,['23292'],['23203'],0.3076923076923077,9.049773755656108
199,['22375'],['22371'],0.5555555555555556,34.72222222222222
200,['23286'],['23285'],0.5714285714285714,47.61904761904761
201,['21249'],['22423'],0.36363636363636365,2.797202797202797
202,['21156'],['22898'],0.3333333333333333,20.833333333333332
203,['20724'],['POST'],0.55,1.354679802955665
204,['22437'],['POST'],0.7142857142857143,1.7593244194229416
205,['23308'],['POST'],0.3333333333333333,0.8210180623973726
206,['22626'],['POST'],0.38461538461538464,0.9473285335354301
207,['21232'],['22059'],0.3076923076923077,21.978021978021978
208,['21883'],['22326'],0.6666666666666666,4.901960784313725
209,['23199'],['22908'],0.3125,11.160714285714285
210,['22667'],['21874'],0.4444444444444444,44.44444444444444
211,['23108'],['22423'],0.3888888888888889,2.9914529914529915
212,['23290'],['22629'],0.5454545454545454,5.565862708719851
213,['22383'],['23208'],0.36363636363636365,16.528925619834713
214,['21240'],['21238'],0.5,22.72727272727273
215,['23209'],['23207'],0.3125,19.53125
216,['22540'],['22554'],0.36363636363636365,5.194805194805195
217,['21245'],['21238'],0.6666666666666666,30.303030303030305
218,['22555'],['22554'],0.5172413793103449,7.389162561576354
219,['22431'],['22551'],0.6666666666666666,7.936507936507936
220,['23166'],['23174'],0.36363636363636365,15.151515151515152
221,['22749'],['22271'],0.7142857142857143,51.02040816326531
222,['22544'],['22547'],0.3157894736842105,22.556390977443606
223,['21977'],['84991'],0.5625,17.578125
224,['23297'],['23294'],0.4444444444444444,37.03703703703703
225,['23050'],['23053'],0.8333333333333334,69.44444444444444
226,['22192'],['22728'],0.3333333333333333,5.952380952380952
227,['20677'],['POST'],0.4,0.9852216748768473
228,['20750'],['POST'],0.56,1.3793103448275863
229,['21977'],['POST'],0.5625,1.3854679802955665
230,['23199'],['23208'],0.3125,14.204545454545455
231,['21090'],['21084'],1.0,100.0
232,['21914'],['21731'],0.3125,4.111842105263158
233,['22417'],['22951'],0.30434782608695654,11.705685618729099
234,['22534'],['22531'],0.5714285714285714,47.61904761904761
235,['23294'],['23296'],1.0,50.0
236,['21240'],['20677'],0.7,23.333333333333332
237,['22965'],['22966'],0.6666666666666666,41.666666666666664
238,['23229'],['23236'],0.3333333333333333,6.944444444444444
239,['23010'],['23007'],0.625,22.32142857142857
240,['22544'],['22539'],0.5789473684210527,20.67669172932331
241,['21933'],['20725'],0.5714285714285714,9.216589861751151
242,['23291'],['23240'],0.3333333333333333,5.747126436781609
243,['23243'],['23245'],0.4,5.128205128205129
244,['22192'],['22625'],0.4,12.5
245,['22848'],['22846'],0.5714285714285714,19.047619047619047
246,['22749'],['22274'],0.8571428571428571,61.224489795918366
247,['22547'],['22539'],0.7142857142857143,25.510204081632654
248,['21121'],['21124'],0.42857142857142855,26.785714285714285
249,['23007'],['22554'],0.42857142857142855,6.1224489795918355
250,['21981'],['22551'],0.3333333333333333,3.968253968253968
251,['22631'],['22551'],0.3,3.571428571428571
252,['23206'],['22326'],0.3157894736842105,2.3219814241486065
253,['22375'],['22423'],0.4444444444444444,3.4188034188034186
254,['23203'],['POST'],0.5294117647058824,1.3039698638075918
255,['21212'],['21080'],0.34375,6.138392857142857
256,['22962'],['22963'],0.45454545454545453,45.45454545454545
257,['22621'],['22492'],0.8,17.39130434782609
258,['20728'],['22383'],0.3125,14.204545454545455
259,['23290'],['22631'],0.36363636363636365,6.060606060606061
260,['22727'],['22726'],0.7428571428571429,11.607142857142858
261,['23084'],['POST'],0.6,1.4778325123152707
262,['23076'],['23077'],0.4,15.384615384615387
263,['22382'],['22631'],0.3181818181818182,5.303030303030303
264,['22620'],['21914'],0.3333333333333333,10.416666666666666
265,['23170'],['22699'],0.5384615384615384,12.237762237762238
266,['22624'],['22626'],0.391304347826087,15.050167224080269
267,['20677'],['21239'],0.4666666666666667,29.166666666666668
268,['23200'],['POST'],0.5714285714285714,1.407459535538353
269,['23306'],['23240'],0.8,13.793103448275863
270,['22386'],['22385'],0.6666666666666666,27.777777777777775
271,['23292'],['23256'],0.46153846153846156,8.547008547008547
272,['21500'],['21499'],0.6666666666666666,55.55555555555555
273,['21498'],['21499'],0.8,66.66666666666667
274,['22540'],['22555'],0.36363636363636365,6.269592476489028
275,['22329'],['22326'],0.7333333333333333,5.3921568627450975
276,['20675'],['20676'],0.9230769230769231,24.291497975708506
277,['22417'],['21975'],0.391304347826087,13.975155279503106
278,['23289'],['23290'],0.7777777777777778,35.35353535353536
279,['23170'],['23173'],0.5384615384615384,22.435897435897434
280,['23050'],['23052'],1.0,62.5
281,['20724'],['85099B'],0.3,5.357142857142857
282,['22374'],['21791'],0.3333333333333333,10.416666666666666
283,['79191C'],['POST'],0.4444444444444444,1.0946907498631635
284,['23289'],['22630'],0.6666666666666666,6.5359477124183005
285,['22555'],['22629'],0.41379310344827586,4.2223786066150595
286,['21770'],['23245'],0.4117647058823529,5.279034690799397
287,['20981'],['22326'],0.8,5.88235294117647
288,['23054'],['23052'],0.8,50.0
289,['21217'],['21080'],0.42857142857142855,7.653061224489796
290,['22540'],['22326'],0.36363636363636365,2.6737967914438503
291,['21244'],['21239'],0.36363636363636365,22.727272727272727
292,['22045'],['POST'],0.3076923076923077,0.757862826828344
293,['22636'],['22551'],0.3076923076923077,3.663003663003663
294,['22697'],['22698'],0.7142857142857143,23.80952380952381
295,['22666'],['POST'],0.3333333333333333,0.8210180623973726
296,['22899'],['22554'],0.4444444444444444,6.349206349206348
297,['21937'],['21936'],0.7142857142857143,22.321428571428573
298,['22192'],['22627'],0.3333333333333333,11.904761904761903
299,['22630'],['POST'],0.5882352941176471,1.4488554042306578
300,['20725'],['POST'],0.3870967741935484,0.9534403305259812
301,['22620'],['22619'],0.4166666666666667,14.880952380952381
302,['22326'],['22630'],0.35294117647058826,3.460207612456748
303,['21981'],['22554'],0.4166666666666667,5.952380952380952
304,['23165'],['22720'],0.5,6.756756756756757
305,['20750'],['22328'],0.32,4.571428571428571
306,['22749'],['22751'],0.5714285714285714,47.61904761904761
307,['23292'],['22629'],0.46153846153846156,4.7095761381475665
308,['20724'],['22326'],0.5,3.676470588235294
309,['23199'],['23256'],0.3125,5.787037037037037
310,['21217'],['POST'],0.35714285714285715,0.8796622097114708
311,['21770'],['POST'],0.35294117647058826,0.8693132425383947
312,['21731'],['22326'],0.3157894736842105,2.3219814241486065
313,['22376'],['22375'],0.8,44.44444444444445
314,['23173'],['POST'],0.3333333333333333,0.8210180623973726
315,['22374'],['22550'],0.3333333333333333,23.809523809523807
316,['22746'],['22745'],0.6666666666666666,47.61904761904761
317,['22692'],['48138'],0.3333333333333333,16.666666666666664
318,['21989'],['POST'],0.5,1.231527093596059
319,['23291'],['22630'],0.5,4.901960784313726
320,['22139'],['22554'],0.35,4.999999999999999
321,['23198'],['23245'],0.3333333333333333,4.273504273504273
322,['23174'],['23171'],0.3333333333333333,23.809523809523807
323,['22555'],['22551'],0.6551724137931034,7.799671592775041
324,['22555'],['POST'],0.41379310344827586,1.0191948360794971
325,['22273'],['22274'],0.5,35.714285714285715
326,['22029'],['22712'],0.3181818181818182,13.257575757575758
327,['23307'],['22951'],0.4,15.384615384615387
328,['22556'],['22629'],0.35714285714285715,3.6443148688046647
329,['23307'],['22417'],0.4,8.695652173913045
330,['20677'],['21244'],0.4666666666666667,21.212121212121215
331,['20726'],['20725'],0.46153846153846156,7.444168734491315
332,['21122'],['21213'],0.6,20.0
333,['22352'],['POST'],0.6666666666666666,1.6420361247947453
334,['22613'],['POST'],0.45454545454545453,1.1195700850873262
335,['23206'],['22630'],0.3157894736842105,3.0959752321981426
336,['23290'],['23389'],0.36363636363636365,12.121212121212123
337,['22613'],['21212'],0.45454545454545453,7.102272727272727
338,['22375'],['22727'],0.5555555555555556,7.936507936507936
339,['22374'],['22326'],0.5,3.676470588235294
340,['21244'],['21238'],0.45454545454545453,20.66115702479339
341,['22375'],['21731'],0.4444444444444444,5.847953216374269
342,['22546'],['22545'],0.8,80.0
343,['23203'],['85099B'],0.5882352941176471,10.504201680672269
344,['21989'],['21094'],0.4,8.695652173913045
345,['21242'],['20676'],0.6923076923076923,18.218623481781375
346,['22556'],['POST'],0.42857142857142855,1.0555946516537649
347,['22556'],['22551'],0.7857142857142857,9.353741496598639
348,['21989'],['21988'],0.7,38.88888888888889
349,['23238'],['23240'],0.5714285714285714,9.852216748768472
350,['84997B'],['84997A'],0.35294117647058826,17.647058823529413
351,['22045'],['22551'],0.38461538461538464,4.5787545787545785
352,['22273'],['22271'],0.5,35.714285714285715
353,['22027'],['POST'],0.5,1.231527093596059
354,['22630'],['22631'],0.35294117647058826,5.882352941176471
355,['84380'],['22964'],0.4,25.0
356,['21086'],['POST'],0.4583333333333333,1.1288998357963873
357,['23004'],['22994'],0.6666666666666666,83.33333333333333
358,['84997C'],['84997B'],0.5,14.705882352941176
359,['21976'],['20725'],0.35294117647058826,5.692599620493359
360,['23010'],['22551'],0.5,5.952380952380952
361,['20726'],['22629'],0.38461538461538464,3.924646781789639
362,['22667'],['22666'],0.4444444444444444,9.259259259259258
363,['84997A'],['22551'],0.4,4.761904761904762
364,['22554'],['22551'],0.6571428571428571,7.82312925170068
365,['23204'],['POST'],0.5833333333333334,1.4367816091954022
366,['20724'],['20719'],0.45,10.227272727272728
367,['20749'],['22138'],0.35714285714285715,5.9523809523809526
368,['22619'],['21915'],0.42857142857142855,11.278195488721805
369,['20726'],['22328'],0.34615384615384615,4.945054945054944
370,['22352'],['22326'],0.4666666666666667,3.4313725490196076
371,['22729'],['POST'],0.3333333333333333,0.8210180623973726
372,['22383'],['22384'],0.36363636363636365,15.151515151515152
373,['37449'],['22890'],0.45454545454545453,37.878787878787875
374,['20725'],['22384'],0.3225806451612903,13.440860215053762
375,['85014A'],['85014B'],0.5,19.23076923076923
376,['47559B'],['22727'],0.3076923076923077,4.395604395604395
377,['22773'],['22771'],1.0,100.0
378,['22386'],['20712'],0.6666666666666666,20.833333333333332
379,['37495'],['POST'],0.5384615384615384,1.326259946949602
380,['37446'],['22890'],0.6666666666666666,55.55555555555555
381,['22544'],['22551'],0.42105263157894735,5.012531328320802
382,['23194'],['23176'],0.8,57.142857142857146
383,['23297'],['23293'],0.4444444444444444,13.888888888888888
384,['22627'],['21915'],0.35714285714285715,9.398496240601505
385,['22962'],['POST'],0.45454545454545453,1.1195700850873262
386,['22725'],['22726'],0.8235294117647058,12.867647058823529
387,['23049'],['23052'],0.8333333333333334,52.083333333333336
388,['22626'],['22423'],0.38461538461538464,2.9585798816568047
389,['23174'],['23243'],0.3333333333333333,8.333333333333332
390,['21561'],['22629'],0.4444444444444444,4.535147392290249
391,['22193'],['23342'],0.36363636363636365,30.303030303030305
392,['22847'],['22846'],0.5,16.666666666666668
393,['23256'],['23254'],0.6296296296296297,16.569200779727097
394,['23008'],['22554'],0.4117647058823529,5.88235294117647
395,['22972'],['22975'],0.8,44.44444444444445
396,['23229'],['23240'],0.4166666666666667,7.183908045977011
397,['21558'],['21559'],0.5714285714285714,19.047619047619047
398,['23390'],['23389'],0.7,23.333333333333332
399,['47559B'],['POST'],0.38461538461538464,0.9473285335354301
400,['22191'],['22192'],0.8571428571428571,28.57142857142857
401,['23077'],['POST'],0.38461538461538464,0.9473285335354301
402,['21213'],['21212'],0.5333333333333333,8.333333333333334
403,['23292'],['22138'],0.3076923076923077,5.128205128205129
404,['22374'],['22376'],0.3333333333333333,33.33333333333333
405,['22728'],['22725'],0.35714285714285715,10.504201680672269
406,['21561'],['20725'],0.4444444444444444,7.168458781362006
407,['23108'],['POST'],0.4444444444444444,1.0946907498631635
408,['23255'],['23256'],0.8666666666666667,16.049382716049383
409,['20726'],['22326'],0.6923076923076923,5.090497737556561
410,['22059'],['37449'],0.5714285714285714,25.974025974025974
411,['20675'],['23255'],0.3076923076923077,10.256410256410257
412,['20676'],['20677'],0.5789473684210527,19.29824561403509
413,['22730'],['22726'],0.7142857142857143,11.160714285714286
414,['23174'],['23172'],0.3333333333333333,27.777777777777775
415,['23294'],['23293'],0.8333333333333334,26.041666666666668
416,['22467'],['POST'],0.391304347826087,0.9638038123795245
417,['21094'],['21080'],0.6521739130434783,11.645962732919255
418,['23170'],['23175'],0.5384615384615384,24.475524475524477
419,['23293'],['23296'],0.5,25.0
420,['21249'],['POST'],0.36363636363636365,0.8956560680698611
421,['47566'],['POST'],0.34615384615384615,0.852595680181887
422,['23007'],['23256'],0.42857142857142855,7.936507936507936
423,['23051'],['23052'],0.7142857142857143,44.642857142857146
424,['22613'],['22629'],0.36363636363636365,3.7105751391465676
425,['21914'],['21915'],0.5,13.157894736842106
426,['21982'],['21967'],0.5,41.666666666666664
427,['21135'],['POST'],0.8,1.9704433497536946
428,['23292'],['22326'],0.38461538461538464,2.828054298642534
429,['23281'],['22326'],0.5,3.676470588235294
430,['23291'],['23245'],0.4166666666666667,5.341880341880342
431,['22540'],['22539'],0.7272727272727273,25.974025974025974
432,['22697'],['22699'],0.7142857142857143,16.233766233766236
433,['22303'],['POST'],0.7272727272727273,1.7913121361397222
434,['22303'],['22326'],0.36363636363636365,2.6737967914438503
435,['22957'],['POST'],0.4444444444444444,1.0946907498631635
436,['22567'],['22666'],0.5714285714285714,11.904761904761903
437,['23292'],['POST'],0.38461538461538464,0.9473285335354301
438,['23255'],['23254'],0.7333333333333333,19.298245614035086
439,['23292'],['22630'],0.5384615384615384,5.279034690799397
440,['23177'],['23176'],0.625,44.64285714285714
441,['22646'],['POST'],0.7142857142857143,1.7593244194229416
442,['22329'],['22628'],0.5333333333333333,14.035087719298247
443,['21789'],['21788'],1.0,125.0
444,['21974'],['21843'],0.4,9.523809523809524
445,['20675'],['21240'],0.46153846153846156,23.076923076923077
446,['23229'],['22326'],0.3333333333333333,2.4509803921568625
447,['22382'],['POST'],0.36363636363636365,0.8956560680698611
448,['22750'],['22751'],0.8,66.66666666666667
449,['23229'],['22139'],0.3333333333333333,8.333333333333332
450,['23204'],['23256'],0.5,9.25925925925926
451,['22352'],['22328'],0.4666666666666667,6.666666666666666
452,['22417'],['21976'],0.43478260869565216,12.78772378516624
453,['22553'],['22556'],0.625,11.160714285714285
454,['23295'],['23293'],0.7,21.874999999999996
455,['22699'],['22698'],0.45454545454545453,15.151515151515152
456,['21122'],['21121'],0.6,21.428571428571427
457,['84378'],['22964'],0.4,25.0
458,['21524'],['20685'],0.45454545454545453,10.822510822510822
459,['23198'],['22666'],0.3333333333333333,6.944444444444444
460,['22191'],['22726'],0.7142857142857143,11.160714285714286
461,['22728'],['22727'],0.7142857142857143,10.204081632653061
462,['21976'],['POST'],0.47058823529411764,1.159084323384526
463,['22556'],['22631'],0.35714285714285715,5.9523809523809526
464,['21242'],['21244'],0.6923076923076923,31.46853146853147
465,['22960'],['POST'],0.3684210526315789,0.9074410163339381
466,['21245'],['21244'],0.6666666666666666,30.303030303030305
467,['22849'],['22846'],0.6666666666666666,22.22222222222222
468,['23295'],['23294'],0.6,50.0
469,['21244'],['21243'],0.7272727272727273,36.36363636363637
470,['21122'],['POST'],0.5,1.231527093596059
471,['21977'],['84992'],0.3125,13.020833333333334
472,['22061'],['22890'],1.0,83.33333333333333
473,['20726'],['20728'],0.38461538461538464,12.01923076923077
474,['22382'],['22662'],0.3181818181818182,14.462809917355372
475,['22557'],['22551'],0.5,5.952380952380952
476,['23291'],['23254'],0.3333333333333333,8.771929824561402
477,['15056BL'],['20679'],0.6666666666666666,47.61904761904761
478,['23076'],['POST'],0.5,1.231527093596059
479,['22196'],['22727'],0.5,7.142857142857142
480,['21975'],['POST'],0.6428571428571429,1.5833919774806475
481,['21121'],['21213'],0.35714285714285715,11.904761904761905
482,['23049'],['23051'],0.6666666666666666,47.61904761904761
483,['23174'],['23167'],0.3333333333333333,16.666666666666664
484,['22382'],['20726'],0.45454545454545453,8.741258741258742
485,['37446'],['37449'],0.8333333333333334,37.87878787878788
486,['21217'],['22628'],0.35714285714285715,9.398496240601505
487,['22625'],['22626'],0.5,19.23076923076923
488,['22540'],['22547'],0.45454545454545453,32.467532467532465
489,['22635'],['22629'],0.35714285714285715,3.6443148688046647
490,['23235'],['23244'],1.0,45.45454545454546
491,['21561'],['22630'],0.4444444444444444,4.357298474945534
492,['21977'],['21212'],0.6875,10.7421875
493,['22193'],['22727'],0.7272727272727273,10.38961038961039
494,['23237'],['23235'],0.4444444444444444,44.44444444444444
495,['21213'],['POST'],0.4,0.9852216748768473
496,['20675'],['20677'],0.6923076923076923,23.076923076923077
497,['23255'],['23007'],0.3333333333333333,11.904761904761903
498,['22725'],['22727'],0.8235294117647058,11.76470588235294
499,['21843'],['22423'],0.38095238095238093,2.93040293040293
500,['20750'],['22138'],0.32,5.333333333333334
501,['22816'],['POST'],0.6666666666666666,1.6420361247947453
502,['23174'],['22699'],0.5,11.363636363636365
503,['22489'],['22554'],0.5,7.142857142857142
504,['23008'],['22328'],0.35294117647058826,5.042016806722689
505,['22725'],['22729'],0.4117647058823529,13.72549019607843
